time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%)
2022-04-18T20:00,8.4,56,0.1,3.9,0,0,0,96
2022-04-18T21:00,7.9,60,0.5,3.4,0,0,0,94
2022-04-18T22:00,7.5,63,1,3.6,0,0,0,80
2022-04-18T23:00,7.1,69,1.7,3.1,0.1,0.1,0,91
2022-04-19T00:00,6.6,78,2.9,2.4,0.4,0.4,0,90
2022-04-19T01:00,6.1,87,4.1,1.8,0.8,0.8,0,91
2022-04-19T02:00,5.9,90,4.5,1,2,2,0,100
2022-04-19T03:00,5.9,93,4.8,0.9,3.2,3.2,0,100
2022-04-19T04:00,6.1,94,5.2,0.2,3.6,3.6,0,100
2022-04-19T05:00,6.6,95,5.8,0.9,5.3,5.3,0,100
2022-04-19T06:00,7.8,95,7.1,3.8,4.9,4.9,0,100
2022-04-19T07:00,6.2,98,5.9,1.9,7.1,7.1,0,100
2022-04-19T08:00,6,98,5.7,1.1,5,5,0,100
2022-04-19T09:00,5,97,4.5,0,1.2,1.2,0,100
2022-04-19T10:00,3.7,95,2.9,-2,0.4,0.4,0,100
2022-04-19T11:00,3.7,90,2.2,-1.8,0.1,0.1,0,100
2022-04-19T12:00,4.3,86,2.2,-1,0,0,0,90
2022-04-19T13:00,5.1,84,2.6,-0.4,0,0,0,50
2022-04-19T14:00,6.4,74,2.1,1,0,0,0,48
2022-04-19T15:00,7.6,64,1.3,1.9,0,0,0,39
2022-04-19T16:00,8.7,55,0.1,3.5,0,0,0,21
2022-04-19T17:00,9.5,48,-0.9,3.8,0,0,0,32
2022-04-19T18:00,10.3,43,-1.9,4.5,0,0,0,28
2022-04-19T19:00,10.5,39,-2.8,4.4,0.1,0.1,0,24
2022-04-19T20:00,10.7,38,-3.1,4.1,0,0,0,23
2022-04-19T21:00,10.2,38,-3.4,3.2,0.1,0.1,0,25
2022-04-19T22:00,9.3,42,-3,3.3,0,0,0,34
2022-04-19T23:00,8.3,48,-2,2.6,0,0,0,4
2022-04-20T00:00,7.2,53,-1.7,1.6,0,0,0,2
2022-04-20T01:00,6.4,56,-1.8,0.9,0,0,0,4
2022-04-20T02:00,5.8,58,-1.9,0.1,0,0,0,1
2022-04-20T03:00,5.3,60,-1.9,-0.3,0,0,0,0
2022-04-20T04:00,5,61,-1.9,-0.6,0,0,0,0
2022-04-20T05:00,4.8,62,-2,-0.8,0,0,0,1
2022-04-20T06:00,4.5,62,-2.2,-1,0,0,0,0
2022-04-20T07:00,4.2,63,-2.2,-1.2,0,0,0,0
2022-04-20T08:00,4,66,-1.9,-1.2,0,0,0,0
2022-04-20T09:00,3.8,68,-1.6,-1.3,0,0,0,0
2022-04-20T10:00,3.6,70,-1.4,-1.2,0,0,0,0
2022-04-20T11:00,3.8,71,-0.9,-0.8,0,0,0,0
2022-04-20T12:00,5,65,-1,0.4,0,0,0,0
2022-04-20T13:00,6.4,55,-2,0.5,0,0,0,49
2022-04-20T14:00,7.6,50,-2.1,2,0,0,0,66
2022-04-20T15:00,9,46,-2.1,4.7,0,0,0,0
2022-04-20T16:00,10.2,43,-1.9,6.8,0,0,0,0
2022-04-20T17:00,11.4,40,-1.9,8.6,0,0,0,0
2022-04-20T18:00,12.3,37,-1.9,9.9,0,0,0,6
2022-04-20T19:00,13.5,35,-1.7,10.9,0,0,0,1
2022-04-20T20:00,13.8,35,-1.6,10.7,0,0,0,2
2022-04-20T21:00,13.8,35,-1.5,9.9,0,0,0,0
2022-04-20T22:00,13.4,38,-0.5,10.3,0,0,0,0
2022-04-20T23:00,12.4,46,1.2,9.8,0,0,0,1
2022-04-21T00:00,10.8,59,3.1,8.9,0,0,0,0
2022-04-21T01:00,8.7,69,3.3,6.9,0,0,0,1
2022-04-21T02:00,8.4,68,2.9,6.5,0,0,0,7
2022-04-21T03:00,8.4,70,3.3,6.6,0,0,0,16
2022-04-21T04:00,5.4,85,3.1,3.3,0,0,0,11
2022-04-21T05:00,4.8,86,2.6,2.2,0,0,0,5
2022-04-21T06:00,4.4,87,2.5,1.6,0,0,0,1
2022-04-21T07:00,4.3,94,3.4,1.8,0,0,0,2
2022-04-21T08:00,5.6,91,4.3,3.5,0,0,0,17
2022-04-21T09:00,6.3,90,4.8,4.5,0,0,0,22
2022-04-21T10:00,5.9,91,4.5,4.1,0,0,0,28
2022-04-21T11:00,3.8,95,3.1,1.5,0,0,0,18
2022-04-21T12:00,7.6,81,4.5,5.2,0,0,0,7
2022-04-21T13:00,9.8,67,4,7,0,0,0,12
2022-04-21T14:00,11.8,57,3.6,8.5,0,0,0,49
2022-04-21T15:00,13.1,50,2.8,9.6,0,0,0,50
2022-04-21T16:00,14,46,2.7,10.8,0,0,0,59
2022-04-21T17:00,14.6,46,3.1,11.7,0,0,0,41
2022-04-21T18:00,14.9,47,3.6,11.7,0,0,0,57
2022-04-21T19:00,14.8,49,4.2,10.9,0,0,0,52
2022-04-21T20:00,14.2,52,4.5,9.8,0.4,0.4,0,44
2022-04-21T21:00,13,61,5.8,9.3,0.1,0.1,0,68
2022-04-21T22:00,11.9,66,5.8,8.6,0.3,0.3,0,100
2022-04-21T23:00,11.3,66,5.2,8.2,0,0,0,70
2022-04-22T00:00,11.1,65,4.8,8,0,0,0,60
2022-04-22T01:00,11.1,64,4.6,8,0,0,0,41
2022-04-22T02:00,11,65,4.7,8,0,0,0,100
2022-04-22T03:00,10.9,67,5.1,8.1,0,0,0,100
2022-04-22T04:00,11.3,68,5.5,8.5,0,0,0,15
2022-04-22T05:00,11.1,70,5.9,8.4,0,0,0,15
2022-04-22T06:00,10.6,75,6.3,8,0,0,0,4
2022-04-22T07:00,9.4,79,6,6.9,0,0,0,4
2022-04-22T08:00,8.7,85,6.4,6.3,0,0,0,2
2022-04-22T09:00,8.1,90,6.5,5.7,0,0,0,6
2022-04-22T10:00,7.9,92,6.7,5.7,0,0,0,10
2022-04-22T11:00,8.7,92,7.6,6.4,0,0,0,7
2022-04-22T12:00,11.4,87,9.3,9.4,0,0,0,5
2022-04-22T13:00,13.4,74,8.8,11.1,0,0,0,0
2022-04-22T14:00,14.7,60,7.1,12,0,0,0,0
2022-04-22T15:00,15.5,49,4.7,12.8,0,0,0,1
2022-04-22T16:00,16.1,42,3,13.4,0,0,0,5
2022-04-22T17:00,16.6,38,2.3,14,0,0,0,12
2022-04-22T18:00,17.1,36,1.9,14.8,0,0,0,11
2022-04-22T19:00,18.4,34,2.1,15.9,0,0,0,3
2022-04-22T20:00,18.5,33,2.1,15.6,0,0,0,3
2022-04-22T21:00,18.2,35,2.3,14.6,0,0,0,2
2022-04-22T22:00,17.5,41,3.9,14.7,0,0,0,13
2022-04-22T23:00,15.8,48,4.8,13.5,0,0,0,27
2022-04-23T00:00,13.5,56,4.8,11.2,0,0,0,30
2022-04-23T01:00,11.8,61,4.5,9.2,0,0,0,30
2022-04-23T02:00,10.5,65,4.3,7.9,0,0,0,30
2022-04-23T03:00,9.5,68,3.8,6.8,0,0,0,30
2022-04-23T04:00,8.8,69,3.5,5.9,0,0,0,29
2022-04-23T05:00,8.1,71,3.3,5.1,0,0,0,29
2022-04-23T06:00,7.4,74,3.1,4.3,0,0,0,29
2022-04-23T07:00,6.9,75,2.8,3.9,0,0,0,29
2022-04-23T08:00,6.3,77,2.6,3.2,0,0,0,29
2022-04-23T09:00,5.9,79,2.5,2.7,0,0,0,28
2022-04-23T10:00,5.2,82,2.5,2.3,0,0,0,34
2022-04-23T11:00,5.8,82,3,2.9,0,0,0,37
2022-04-23T12:00,8.7,68,3.2,6.1,0,0,0,47
2022-04-23T13:00,9.7,64,3.1,7.1,0,0,0,55
2022-04-23T14:00,10.4,61,3.2,8.1,0,0,0,49
2022-04-23T15:00,12.6,54,3.4,10.6,0,0,0,21
2022-04-23T16:00,14,50,3.7,13.5,0,0,0,41
2022-04-23T17:00,14.9,48,4,14.4,0,0,0,29
2022-04-23T18:00,15.3,48,4.3,14.3,0,0,0,31
2022-04-23T19:00,15.8,44,3.7,14.7,0,0,0,27
2022-04-23T20:00,16,45,4.2,14.3,0,0,0,34
2022-04-23T21:00,15.7,48,4.6,12.9,0,0,0,26
2022-04-23T22:00,14.9,52,5.1,12.4,0,0,0,38
2022-04-23T23:00,13.4,60,5.7,10.7,0,0,0,19
2022-04-24T00:00,11.9,64,5.3,9.2,0,0,0,16
2022-04-24T01:00,10.9,66,4.9,8.5,0,0,0,23
2022-04-24T02:00,10.5,68,4.8,8.1,0,0,0,34
2022-04-24T03:00,10,71,4.9,7.7,0,0,0,25
2022-04-24T04:00,9.7,73,5.1,7.6,0,0,0,25
2022-04-24T05:00,9.5,76,5.4,7.6,0,0,0,23
2022-04-24T06:00,8.9,82,5.9,7.3,0,0,0,17
2022-04-24T07:00,9.4,76,5.5,7.8,0,0,0,18
2022-04-24T08:00,8.4,85,6.1,7,0,0,0,12
2022-04-24T09:00,7.8,88,5.9,6,0,0,0,10
2022-04-24T10:00,7.7,87,5.7,5.3,0,0,0,22
2022-04-24T11:00,8.4,83,5.7,5.8,0,0,0,21
2022-04-24T12:00,10.6,71,5.5,7.9,0,0,0,20
2022-04-24T13:00,12.3,60,4.8,9.2,0,0,0,9
2022-04-24T14:00,13.4,54,4.3,9.8,0,0,0,9
2022-04-24T15:00,14,52,4.3,11.1,0,0,0,8
2022-04-24T16:00,14.2,52,4.6,11.8,0,0,0,15
2022-04-24T17:00,14.4,52,4.7,12.2,0,0,0,6
2022-04-24T18:00,14.4,52,4.7,12.2,0,0,0,0
2022-04-24T19:00,14.2,51,4.2,11.7,0,0,0,0
2022-04-24T20:00,13.7,52,4.1,10.8,0,0,0,0
2022-04-24T21:00,13,54,3.9,9.2,0,0,0,0
2022-04-24T22:00,11.8,58,3.8,8.5,0,0,0,0
2022-04-24T23:00,10.5,63,3.9,7.3,0,0,0,0
2022-04-25T00:00,9.2,70,4.1,6,0,0,0,4
2022-04-25T01:00,8.5,74,4.1,5.4,0,0,0,0
2022-04-25T02:00,7.8,78,4.2,5.2,0,0,0,4
2022-04-25T03:00,7.6,79,4.2,5,0,0,0,5
2022-04-25T04:00,7.2,82,4.3,4.7,0,0,0,30
2022-04-25T05:00,6.9,84,4.4,4.6,0,0,0,30
2022-04-25T06:00,6.8,85,4.5,4.3,0,0,0,2
2022-04-25T07:00,6.4,87,4.5,3.9,0,0,0,6
2022-04-25T08:00,6.2,89,4.5,3.6,0,0,0,35
2022-04-25T09:00,6.1,90,4.6,3.5,0,0,0,36
2022-04-25T10:00,6.1,90,4.6,3.6,0,0,0,52
2022-04-25T11:00,6.9,87,4.9,4.4,0,0,0,45
2022-04-25T12:00,8.8,72,4.1,6,0,0,0,48
2022-04-25T13:00,10.4,61,3.1,7.3,0,0,0,42
2022-04-25T14:00,11.9,53,2.6,8.7,0,0,0,36
2022-04-25T15:00,13.2,48,2.5,10.3,0,0,0,43
2022-04-25T16:00,14.1,46,2.5,11.6,0,0,0,53
2022-04-25T17:00,14.6,44,2.5,12.1,0,0,0,45
2022-04-25T18:00,14.8,43,2.4,12,0,0,0,49
2022-04-25T19:00,14.2,42,1.3,11,0,0,0,67
2022-04-25T20:00,13.5,45,1.6,9.6,0,0,0,62
2022-04-25T21:00,12.9,48,2.2,9,0,0,0,64
2022-04-25T22:00,12.1,53,2.9,8.9,0,0,0,100
2022-04-25T23:00,11.4,58,3.4,8.4,0,0,0,100
2022-04-26T00:00,10.7,64,4.1,8,0,0,0,100
2022-04-26T01:00,10.1,68,4.5,7.5,0,0,0,100
2022-04-26T02:00,10,70,4.8,7.4,0,0,0,100
2022-04-26T03:00,10,72,5.2,7.3,0,0,0,100
2022-04-26T04:00,9.9,74,5.6,7.2,0,0,0,100
2022-04-26T05:00,10,76,6,7.3,0,0,0,100
2022-04-26T06:00,10,78,6.4,7.4,0,0,0,100
2022-04-26T07:00,10.1,78,6.4,7.5,0,0,0,100
2022-04-26T08:00,10.2,80,6.9,8,0,0,0,100
2022-04-26T09:00,10.3,82,7.3,8.4,0,0,0,100
2022-04-26T10:00,10.4,84,7.8,8.8,0,0,0,100
2022-04-26T11:00,10.7,85,8.3,9.3,0,0,0,100
2022-04-26T12:00,11.5,84,8.9,10.2,0,0,0,100
2022-04-26T13:00,12.6,83,9.7,11.4,0,0,0,100
2022-04-26T14:00,13.6,82,10.5,12.6,0,0,0,100
2022-04-26T15:00,14.7,80,11.4,13.9,0,0,0,100
2022-04-26T16:00,15.9,79,12.3,15.3,0,0,0,100
2022-04-26T17:00,16.6,78,12.8,16.4,0.1,0.1,0,100
2022-04-26T18:00,17.6,76,13.2,18.5,0.1,0.1,0,100
2022-04-26T19:00,16.2,80,12.7,16.1,0.1,0.1,0,100
2022-04-26T20:00,16.1,79,12.4,15.2,0,0,0,100
2022-04-26T21:00,15.6,80,12.1,14.7,0,0,0,100
2022-04-26T22:00,15,83,12.2,14.8,0.3,0.3,0,100
2022-04-26T23:00,14.5,88,12.4,14.6,0.6,0.6,0,100
2022-04-27T00:00,13.9,90,12.3,14,0.7,0.7,0,100
2022-04-27T01:00,13.3,94,12.3,13.5,0.2,0.2,0,92
2022-04-27T02:00,12.8,96,12.1,13,0.1,0.1,0,90
2022-04-27T03:00,12.3,97,11.9,12.2,0.2,0.2,0,86
2022-04-27T04:00,11.7,98,11.3,10.9,0,0,0,59
2022-04-27T05:00,11.4,97,10.9,9.7,0,0,0,41
2022-04-27T06:00,10.8,96,10.2,8.6,0,0,0,55
2022-04-27T07:00,10.5,93,9.4,7.3,0,0,0,72
2022-04-27T08:00,9,88,7.1,5.1,0,0,0,52
2022-04-27T09:00,8.1,83,5.4,4.4,0,0,0,63
2022-04-27T10:00,7.7,81,4.6,4,0,0,0,20
2022-04-27T11:00,7.4,77,3.6,3.6,0,0,0,14
2022-04-27T12:00,8,66,2,3.9,0,0,0,4
2022-04-27T13:00,9.3,57,1.1,4.2,0,0,0,4
2022-04-27T14:00,10.3,52,0.8,4.9,0,0,0,74
2022-04-27T15:00,10.8,47,0.1,5.3,0,0,0,100
2022-04-27T16:00,11.2,47,0.2,5.9,0,0,0,53
2022-04-27T17:00,11.4,46,0.1,6,0.1,0.1,0,45
2022-04-27T18:00,12,41,-0.9,6.7,0,0,0,20
2022-04-27T19:00,11.9,40,-1.4,6.6,0,0,0,33
2022-04-27T20:00,11.7,39,-1.9,5.8,0,0,0,43
2022-04-27T21:00,11.5,38,-2.2,5.4,0,0,0,23
2022-04-27T22:00,11,38,-2.7,4.7,0,0,0,22
2022-04-27T23:00,10,40,-3,4.1,0,0,0,0
2022-04-28T00:00,8.7,44,-2.9,3.3,0,0,0,0
2022-04-28T01:00,7.7,46,-3.2,2.3,0,0,0,0
2022-04-28T02:00,6.7,49,-3.3,1.2,0,0,0,0
2022-04-28T03:00,5.9,48,-4.3,0.4,0,0,0,2
2022-04-28T04:00,5.2,49,-4.7,-0.3,0,0,0,0
2022-04-28T05:00,4.6,53,-4.2,-0.8,0,0,0,0
2022-04-28T06:00,4,55,-4.1,-1.3,0,0,0,0
2022-04-28T07:00,3.4,60,-3.6,-1.8,0,0,0,5
2022-04-28T08:00,3.2,63,-3.1,-2,0,0,0,23
2022-04-28T09:00,3.2,63,-3.3,-2.1,0,0,0,29
2022-04-28T10:00,3.1,61,-3.6,-2.3,0,0,0,100
2022-04-28T11:00,3.2,59,-3.9,-2.1,0,0,0,16
2022-04-28T12:00,4,54,-4.5,-2,0,0,0,15
2022-04-28T13:00,5.3,49,-4.6,-1.3,0,0,0,35
2022-04-28T14:00,6.7,43,-4.9,0.4,0,0,0,20
2022-04-28T15:00,8.2,39,-5,2.6,0,0,0,3
2022-04-28T16:00,9.3,35,-5.3,3.9,0,0,0,7
2022-04-28T17:00,10.3,33,-5.2,5.4,0,0,0,0
2022-04-28T18:00,11.2,30,-5.7,6.2,0,0,0,0
2022-04-28T19:00,12.3,27,-6,6.7,0,0,0,0
2022-04-28T20:00,12.4,27,-6.2,6.2,0,0,0,0
2022-04-28T21:00,12.1,27,-6.3,5.2,0,0,0,0
2022-04-28T22:00,11.2,30,-5.9,4.8,0,0,0,0
2022-04-28T23:00,10,33,-5.4,4.3,0,0,0,0
2022-04-29T00:00,8.5,36,-5.6,3.1,0,0,0,0
2022-04-29T01:00,7.4,38,-5.8,1.9,0,0,0,0
2022-04-29T02:00,6.6,41,-5.8,1,0,0,0,0
2022-04-29T03:00,5.9,43,-5.8,0.3,0,0,0,0
2022-04-29T04:00,5.3,45,-5.6,-0.1,0,0,0,0
2022-04-29T05:00,4.7,48,-5.3,-0.5,0,0,0,0
2022-04-29T06:00,4.2,52,-4.9,-0.9,0,0,0,0
2022-04-29T07:00,4.2,50,-5.4,-0.9,0,0,0,0
2022-04-29T08:00,3.8,52,-5.1,-1.3,0,0,0,0
2022-04-29T09:00,3.4,54,-5,-1.7,0,0,0,0
2022-04-29T10:00,3.1,57,-4.7,-1.8,0,0,0,0
2022-04-29T11:00,3.5,58,-4.1,-1.3,0,0,0,0
2022-04-29T12:00,5.1,48,-4.9,0,0,0,0,0
2022-04-29T13:00,6.6,42,-5.6,0.9,0,0,0,0
2022-04-29T14:00,8.2,38,-5.4,2.8,0,0,0,0
2022-04-29T15:00,10,34,-5.2,5.2,0,0,0,0
2022-04-29T16:00,11.5,31,-5.1,7.1,0,0,0,0
2022-04-29T17:00,12.8,28,-5.1,8.6,0,0,0,0
2022-04-29T18:00,13.7,27,-5,9.5,0,0,0,0
2022-04-29T19:00,15,25,-5,10.5,0,0,0,0
2022-04-29T20:00,15.1,25,-4.8,10.1,0,0,0,0
2022-04-29T21:00,14.9,26,-4.5,9.2,0,0,0,0
2022-04-29T22:00,14.2,30,-3.1,9.2,0,0,0,0
2022-04-29T23:00,12.8,35,-2.4,8.5,0,0,0,0
2022-04-30T00:00,11,39,-2.4,6.9,0,0,0,0
2022-04-30T01:00,9.6,42,-2.8,5.2,0,0,0,0
2022-04-30T02:00,8.6,44,-2.9,3.8,0,0,0,0
2022-04-30T03:00,7.6,48,-2.7,2.7,0,0,0,0
2022-04-30T04:00,6.8,52,-2.4,1.9,0,0,0,0
2022-04-30T05:00,6.1,56,-2.1,1.4,0,0,0,0
2022-04-30T06:00,5.5,59,-2,0.9,0,0,0,0
2022-04-30T07:00,5.6,54,-2.9,1,0,0,0,0
2022-04-30T08:00,5,58,-2.5,0.6,0,0,0,0
2022-04-30T09:00,4.4,62,-2.3,0.1,0,0,0,0
2022-04-30T10:00,3.9,67,-1.8,0,0,0,0,0
2022-04-30T11:00,4.6,68,-0.8,0.8,0,0,0,0
2022-04-30T12:00,7.6,54,-1.2,4,0,0,0,0
2022-04-30T13:00,9.8,46,-1.3,6.1,0,0,0,0
2022-04-30T14:00,11.7,39,-1.7,8.5,0,0,0,0
2022-04-30T15:00,13.1,33,-3,10.2,0,0,0,0
2022-04-30T16:00,14.2,31,-2.6,11.7,0,0,0,0
2022-04-30T17:00,15.2,30,-2.1,13.1,0,0,0,0
2022-04-30T18:00,16.1,29,-1.8,13.9,0,0,0,0
2022-04-30T19:00,17.1,28,-1.8,14.8,0,0,0,0
2022-04-30T20:00,17.5,27,-1.7,14.5,0,0,0,0
2022-04-30T21:00,17.4,28,-1.5,13.8,0,0,0,0
2022-04-30T22:00,16.9,30,-0.6,14.4,0,0,0,0
2022-04-30T23:00,15.6,39,1.8,12.8,0,0,0,0
2022-05-01T00:00,13.1,60,5.4,10.4,0,0,0,2
2022-05-01T01:00,10.4,69,5,7.7,0,0,0,12
2022-05-01T02:00,9.4,73,4.7,6.8,0,0,0,15
2022-05-01T03:00,9.6,71,4.7,7.3,0,0,0,8
2022-05-01T04:00,9.2,74,4.9,7,0,0,0,4
2022-05-01T05:00,7.7,82,4.8,5.6,0,0,0,7
2022-05-01T06:00,5.8,91,4.4,3.9,0,0,0,11
2022-05-01T07:00,7.7,83,5.1,6,0,0,0,2
2022-05-01T08:00,5.8,91,4.4,3.6,0,0,0,0
2022-05-01T09:00,4.7,93,3.6,2.3,0,0,0,44
2022-05-01T10:00,4.1,93,3.1,1.3,0,0,0,0
2022-05-01T11:00,5.1,92,3.9,2.4,0,0,0,0
2022-05-01T12:00,9.3,74,4.9,7,0,0,0,0
2022-05-01T13:00,11.7,62,4.5,9.1,0,0,0,1
2022-05-01T14:00,13.7,54,4.4,11.7,0,0,0,11
2022-05-01T15:00,15.3,48,4.3,14.7,0,0,0,16
2022-05-01T16:00,16.6,44,4.1,16.9,0,0,0,24
2022-05-01T17:00,17.5,41,4.2,17.9,0,0,0,29
2022-05-01T18:00,18,41,4.4,18.2,0,0,0,29
2022-05-01T19:00,19.1,35,3.4,18.2,0,0,0,30
2022-05-01T20:00,18.8,38,4.1,16.3,0,0,0,30
2022-05-01T21:00,17.5,44,5.2,14.5,0,0,0,30
2022-05-01T22:00,15.5,53,5.9,12.6,0,0,0,32
2022-05-01T23:00,13.7,57,5.3,10.8,0,0,0,47
2022-05-02T00:00,12.2,62,5.2,9.5,0.1,0.1,0,69
2022-05-02T01:00,11.5,68,5.9,9.1,0,0,0,74
2022-05-02T02:00,11.1,75,6.9,9.1,0,0,0,87
2022-05-02T03:00,10.8,81,7.6,9.3,0.2,0.2,0,83
2022-05-02T04:00,10.7,84,8.1,9.5,0.8,0.8,0,82
2022-05-02T05:00,10.3,87,8.3,9.2,0.5,0.5,0,100
2022-05-02T06:00,10.1,87,8,8.6,0.3,0.3,0,100
2022-05-02T07:00,10.9,78,7.2,9,0,0,0,100
2022-05-02T08:00,10.7,81,7.5,8.8,0.5,0.5,0,100
2022-05-02T09:00,10.3,82,7.3,8.4,0.2,0.2,0,100
2022-05-02T10:00,10.1,81,7,8.4,0,0,0,100
2022-05-02T11:00,10.2,85,7.8,8.4,0.6,0.6,0,100
2022-05-02T12:00,10.6,90,9.1,8.8,0.2,0.2,0,100
2022-05-02T13:00,10.8,92,9.5,9.3,0.1,0.1,0,100
2022-05-02T14:00,11.4,94,10.4,10.1,0.4,0.4,0,100
2022-05-02T15:00,12,94,11.1,10.3,0.3,0.3,0,100
2022-05-02T16:00,12.5,93,11.5,11,0.2,0.2,0,100
2022-05-02T17:00,13.2,92,11.8,11.9,0.1,0.1,0,100
2022-05-02T18:00,13.9,89,12.1,13.1,0.1,0.1,0,100
2022-05-02T19:00,12.6,92,11.3,11.9,0.4,0.4,0,100
2022-05-02T20:00,12.5,93,11.5,11.7,0.2,0.2,0,100
2022-05-02T21:00,12.2,93,11.1,11.1,0.1,0.1,0,98
2022-05-02T22:00,11.9,93,10.8,10.6,0,0,0,100
2022-05-02T23:00,11.5,93,10.4,10.2,0,0,0,100
2022-05-03T00:00,10.8,94,9.9,9.3,0,0,0,68
2022-05-03T01:00,10.4,94,9.5,8.7,0,0,0,31
2022-05-03T02:00,10.1,95,9.3,8.3,0,0,0,22
2022-05-03T03:00,9.6,96,8.9,7.8,0,0,0,10
2022-05-03T04:00,9.1,96,8.5,7.4,0,0,0,3
2022-05-03T05:00,8.7,96,8.1,7.1,0,0,0,3
2022-05-03T06:00,8.4,97,7.9,7.1,0,0,0,6
2022-05-03T07:00,8.3,96,7.8,7,0,0,0,8
2022-05-03T08:00,8.1,97,7.7,6.8,0,0,0,17
2022-05-03T09:00,7.4,98,7.2,5.8,0,0,0,10
2022-05-03T10:00,7,99,6.8,5.2,0,0,0,9
2022-05-03T11:00,8.1,98,7.8,6.3,0,0,0,9
2022-05-03T12:00,10.6,87,8.6,8.8,0,0,0,23
2022-05-03T13:00,11.8,84,9.1,9.8,0,0,0,73
2022-05-03T14:00,13,79,9.4,11.4,0,0,0,94
2022-05-03T15:00,14.4,74,9.8,13.5,0,0,0,100
2022-05-03T16:00,15.6,69,10,15.3,0,0,0,100
2022-05-03T17:00,16.4,67,10.1,16.1,0,0,0,100
2022-05-03T18:00,16.7,65,10.1,16.2,0,0,0,100
2022-05-03T19:00,16.2,67,10,14.8,0,0,0,100
2022-05-03T20:00,15.8,67,9.7,14,0,0,0,100
2022-05-03T21:00,14.9,70,9.4,12.8,0,0,0,89
2022-05-03T22:00,13.9,73,9.1,12.2,0,0,0,100
2022-05-03T23:00,12.9,76,8.8,10.8,0,0,0,68
2022-05-04T00:00,11.5,82,8.5,9.2,0,0,0,36
2022-05-04T01:00,10.4,86,8.2,7.9,0,0,0,34
2022-05-04T02:00,9.9,87,7.8,7.4,0,0,0,38
2022-05-04T03:00,9.6,88,7.7,7.2,0,0,0,100
2022-05-04T04:00,9.4,89,7.7,7,0,0,0,100
2022-05-04T05:00,9.3,91,7.9,7.1,0,0,0,100
2022-05-04T06:00,9.4,92,8.1,7.3,0,0,0,100
2022-05-04T07:00,9.4,92,8.2,8,0.2,0.2,0,100
2022-05-04T08:00,9.4,94,8.4,8,0.9,0.9,0,100
2022-05-04T09:00,9.3,97,8.8,7.6,1.3,1.3,0,100
2022-05-04T10:00,9.3,98,9,8,1.1,1.1,0,100
2022-05-04T11:00,9.5,98,9.2,8.2,0.8,0.8,0,100
2022-05-04T12:00,9.9,98,9.6,8.7,0.4,0.4,0,100
2022-05-04T13:00,10.4,97,10,9.4,0.1,0.1,0,100
2022-05-04T14:00,11.1,95,10.4,10.3,0,0,0,100
2022-05-04T15:00,12,94,11,12.1,0,0,0,100
2022-05-04T16:00,12.8,92,11.5,12.8,0,0,0,100
2022-05-04T17:00,13.9,90,12.2,14.2,0.7,0.7,0,100
2022-05-04T18:00,14.5,90,13,14.7,1.1,1.1,0,100
2022-05-04T19:00,15.8,82,12.6,15.1,0,0,0,100
2022-05-04T20:00,16.6,80,13.1,15.8,0,0,0,100
2022-05-04T21:00,17.4,78,13.5,16.7,0,0,0,100
2022-05-04T22:00,17.6,79,13.8,18,0,0,0,95
2022-05-04T23:00,17.2,81,13.9,17.7,0,0,0,100
2022-05-05T00:00,16.4,90,14.7,17.4,0,0,0,88
2022-05-05T01:00,14.9,92,13.6,15.4,0,0,0,82
2022-05-05T02:00,14.2,94,13.3,14.5,0,0,0,44
2022-05-05T03:00,13.9,93,12.9,14,0,0,0,37
2022-05-05T04:00,13.7,92,12.4,13.3,0,0,0,73
2022-05-05T05:00,13.1,92,11.8,12.2,0,0,0,38
2022-05-05T06:00,12.5,92,11.2,11.5,0,0,0,32
2022-05-05T07:00,12.4,92,11.2,11.4,0,0,0,51
2022-05-05T08:00,12.2,92,10.9,11.1,0,0,0,92
2022-05-05T09:00,11.9,92,10.6,10.6,0,0,0,79
2022-05-05T10:00,11.5,91,10.1,10.5,0,0,0,47
2022-05-05T11:00,11.8,89,10,10.6,0,0,0,17
2022-05-05T12:00,13.4,79,9.9,12.1,0,0,0,21
2022-05-05T13:00,14.9,68,9.1,13.1,0,0,0,9
2022-05-05T14:00,16.1,63,9,14.7,0,0,0,20
2022-05-05T15:00,17.4,57,8.7,17.4,0,0,0,23
2022-05-05T16:00,18.5,52,8.3,19.3,0,0,0,27
2022-05-05T17:00,19.4,47,7.9,20.7,0,0,0,26
2022-05-05T18:00,20.1,44,7.4,20.9,0,0,0,30
2022-05-05T19:00,20.9,40,6.9,21.3,0,0,0,34
2022-05-05T20:00,21.1,39,6.7,20.9,0,0,0,30
2022-05-05T21:00,20.8,39,6.4,19.8,0,0,0,30
2022-05-05T22:00,19.7,53,9.8,18.8,0,0,0,30
2022-05-05T23:00,18.2,61,10.6,17.3,0,0,0,30
2022-05-06T00:00,16.2,68,10.3,14.8,0,0,0,22
2022-05-06T01:00,14.6,72,9.7,13.2,0,0,0,38
2022-05-06T02:00,13.7,76,9.5,12.4,0,0,0,56
2022-05-06T03:00,13.1,78,9.4,11.8,0,0,0,82
2022-05-06T04:00,12.8,81,9.5,11.6,0,0,0,88
2022-05-06T05:00,12.4,84,9.8,11.3,0,0,0,55
